lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Vc.1,Vc.2,Vc.3,Vc.4,Vc.5,Vc.6,Vc.7,Vc.8,l1_0,l2_0,l3_0,l4_0,l5_0,l6_0,l7_0,l8_0,l9_0,l10_0,l11_0,l12_0,l13_0,l14_0,l15_0,l1_11,l2_11,l3_11,l4_11,l5_12,l6_12,l7_12,l8_12,l9_12,l10_13,l11_13,l12_13,l13_13,l14_13,l15_13,log_Vc.1,log_Vc.2,log_Vc.3,log_Vc.4,log_Vc.5,log_Vc.6,log_Vc.7,log_Vc.8,pi.1.1,pi.2.1,pi.3.1,pi.4.1,pi.5.1,pi.6.1,pi.7.1,pi.8.1,pi.9.1,pi.10.1,pi.11.1,pi.12.1,pi.13.1,pi.14.1,pi.15.1,pi.1.2,pi.2.2,pi.3.2,pi.4.2,pi.5.2,pi.6.2,pi.7.2,pi.8.2,pi.9.2,pi.10.2,pi.11.2,pi.12.2,pi.13.2,pi.14.2,pi.15.2,pi.1.3,pi.2.3,pi.3.3,pi.4.3,pi.5.3,pi.6.3,pi.7.3,pi.8.3,pi.9.3,pi.10.3,pi.11.3,pi.12.3,pi.13.3,pi.14.3,pi.15.3,pi.1.4,pi.2.4,pi.3.4,pi.4.4,pi.5.4,pi.6.4,pi.7.4,pi.8.4,pi.9.4,pi.10.4,pi.11.4,pi.12.4,pi.13.4,pi.14.4,pi.15.4,pi.1.5,pi.2.5,pi.3.5,pi.4.5,pi.5.5,pi.6.5,pi.7.5,pi.8.5,pi.9.5,pi.10.5,pi.11.5,pi.12.5,pi.13.5,pi.14.5,pi.15.5,pi.1.6,pi.2.6,pi.3.6,pi.4.6,pi.5.6,pi.6.6,pi.7.6,pi.8.6,pi.9.6,pi.10.6,pi.11.6,pi.12.6,pi.13.6,pi.14.6,pi.15.6,pi.1.7,pi.2.7,pi.3.7,pi.4.7,pi.5.7,pi.6.7,pi.7.7,pi.8.7,pi.9.7,pi.10.7,pi.11.7,pi.12.7,pi.13.7,pi.14.7,pi.15.7,pi.1.8,pi.2.8,pi.3.8,pi.4.8,pi.5.8,pi.6.8,pi.7.8,pi.8.8,pi.9.8,pi.10.8,pi.11.8,pi.12.8,pi.13.8,pi.14.8,pi.15.8
# Adaptation terminated
# Step size = 0.0427774
# Diagonal elements of inverse mass matrix:
# 1.23277, 1.66567, 1.15992, 0.883238, 0.867016, 1.11191, 1.31694, 0.954855, 0.866471, 0.685981, 0.664384, 0.439388, 0.491325, 0.465584, 0.587256, 0.801706, 0.282195, 0.444498, 0.158215, 0.881577, 0.870583, 0.665404, 0.934631, 0.837112, 0.733363, 0.866822, 0.920583, 0.834181, 0.999826, 0.855935, 0.978245, 0.0416501, 0.0492371, 0.062061, 0.150502, 0.378353, 0.224892
-456.12231,0.99655334,0.042777444,7,127,0,475.10475,0.0018582356,0.047825673,0.59965349,0.050297611,0.032379114,0.1315923,0.1007237,0.03566988,3.2839379,2.8311351,0.65337811,2.8132777,3.0468821,1.7203953,2.7469059,1.7918221,3.3869776,-1.1068535,-2.3109101,-1.8797055,-4.148022,-1.7081789,-6.2942274,1.3176076,2.7126486,2.0784625,0.40821259,0.84178996,3.8032333,2.1813276,0.44392714,3.7773121,2.5461662,5.1283801,2.9483102,7.3424962,1.1667419,5.9788098,-6.2881278,-3.0401927,-0.51140331,-2.9897977,-3.4302417,-2.0280468,-2.2953741,-3.3334486,0.96387366,0.9443353,0.65777131,0.94338913,0.95464773,0.84817975,0.93973837,0.85715053,0.96729506,0.24845795,0.090223415,0.13242271,0.015550008,0.15340007,0.0018435307,0.99006341,0.99610354,0.93887955,0.96163504,0.95464773,0.84817975,0.93973837,0.85715053,0.96729506,0.24845795,0.090223415,0.13242271,0.015550008,0.15340007,0.0018435307,0.96387366,0.9443353,0.65777131,0.94338913,0.9799382,0.99602453,0.99281275,0.90341419,0.99922687,0.24845795,0.090223415,0.13242271,0.015550008,0.15340007,0.0018435307,0.96387366,0.9443353,0.65777131,0.94338913,0.95464773,0.84817975,0.93973837,0.85715053,0.96729506,0.80834819,0.9436126,0.74433149,0.9606258,0.36785336,0.42179292,0.99006341,0.99610354,0.93887955,0.96163504,0.9799382,0.99602453,0.99281275,0.90341419,0.99922687,0.24845795,0.090223415,0.13242271,0.015550008,0.15340007,0.0018435307,0.99006341,0.99610354,0.93887955,0.96163504,0.95464773,0.84817975,0.93973837,0.85715053,0.96729506,0.80834819,0.9436126,0.74433149,0.9606258,0.36785336,0.42179292,0.96387366,0.9443353,0.65777131,0.94338913,0.9799382,0.99602453,0.99281275,0.90341419,0.99922687,0.80834819,0.9436126,0.74433149,0.9606258,0.36785336,0.42179292,0.99006341,0.99610354,0.93887955,0.96163504,0.9799382,0.99602453,0.99281275,0.90341419,0.99922687,0.80834819,0.9436126,0.74433149,0.9606258,0.36785336,0.42179292
-449.57306,0.97712581,0.042777444,7,127,0,477.7153,0.054951683,0.079781722,0.12134171,0.050117979,0.39781276,0.024308288,0.17597152,0.095714337,3.4419566,2.2517474,-0.73043594,2.6280001,2.1807971,0.9024332,1.9488793,1.7947398,1.8263003,-2.3362289,-2.3208798,-1.5368855,-2.0793733,-2.4440201,-5.7723836,3.9198877,1.2095022,1.8674482,0.32787701,0.44522846,2.5480131,1.2332555,0.3704794,2.1114756,2.7222087,4.4814946,2.6786649,7.5880083,5.2067703,6.6563654,-2.901301,-2.5284608,-2.1091446,-2.9933755,-0.92177385,-3.7169379,-1.7374331,-2.3463872,0.96899036,0.90480115,0.32509907,0.93264202,0.89851179,0.71144927,0.87532438,0.8575074,0.86132039,0.088166613,0.089408402,0.17698849,0.11111785,0.079876951,0.0031026736,0.99936538,0.96956486,0.75713067,0.95054052,0.89851179,0.71144927,0.87532438,0.8575074,0.86132039,0.088166613,0.089408402,0.17698849,0.11111785,0.079876951,0.0031026736,0.96899036,0.90480115,0.32509907,0.93264202,0.93251788,0.96924445,0.96015641,0.89708241,0.98088114,0.088166613,0.089408402,0.17698849,0.11111785,0.079876951,0.0031026736,0.96899036,0.90480115,0.32509907,0.93264202,0.89851179,0.71144927,0.87532438,0.8575074,0.86132039,0.59531453,0.89665652,0.75800619,0.99596472,0.94062941,0.70764667,0.99936538,0.96956486,0.75713067,0.95054052,0.93251788,0.96924445,0.96015641,0.89708241,0.98088114,0.088166613,0.089408402,0.17698849,0.11111785,0.079876951,0.0031026736,0.99936538,0.96956486,0.75713067,0.95054052,0.89851179,0.71144927,0.87532438,0.8575074,0.86132039,0.59531453,0.89665652,0.75800619,0.99596472,0.94062941,0.70764667,0.96899036,0.90480115,0.32509907,0.93264202,0.93251788,0.96924445,0.96015641,0.89708241,0.98088114,0.59531453,0.89665652,0.75800619,0.99596472,0.94062941,0.70764667,0.99936538,0.96956486,0.75713067,0.95054052,0.93251788,0.96924445,0.96015641,0.89708241,0.98088114,0.59531453,0.89665652,0.75800619,0.99596472,0.94062941,0.70764667
-445.65835,0.99910462,0.042777444,7,127,0,465.33562,0.2442847,0.06693997,0.12352272,0.029635439,0.16349666,0.2019482,0.043693177,0.12647913,3.6817844,1.7613486,0.29597691,2.3801413,2.5921846,2.1574291,3.0183919,1.0132726,4.993714,-2.3620319,-2.2790736,-1.435939,-3.9743165,-3.4448859,-2.2454114,2.3741449,3.3864777,0.5041719,0.43523276,1.1871213,1.7936608,1.0978091,10.264841,0.31384903,4.9858884,5.4601202,2.7900613,10.388363,3.8220294,1.1100886,-1.4094209,-2.703959,-2.0913302,-3.5187844,-1.8109627,-1.599744,-3.1305633,-2.0676779,0.97544036,0.85337848,0.57345875,0.91530039,0.93035689,0.89636096,0.95339813,0.73366011,0.99326523,0.086114153,0.09287097,0.19217501,0.018445511,0.03092174,0.095746005,0.99766156,0.99422156,0.69000631,0.94350097,0.93035689,0.89636096,0.95339813,0.73366011,0.99326523,0.086114153,0.09287097,0.19217501,0.018445511,0.03092174,0.095746005,0.97544036,0.85337848,0.57345875,0.91530039,0.97767141,0.98112923,0.98395529,0.99998735,0.99507044,0.086114153,0.09287097,0.19217501,0.018445511,0.03092174,0.095746005,0.97544036,0.85337848,0.57345875,0.91530039,0.93035689,0.89636096,0.95339813,0.73366011,0.99326523,0.93238125,0.96011476,0.79480276,0.9983643,0.59318397,0.24318014,0.99766156,0.99422156,0.69000631,0.94350097,0.97767141,0.98112923,0.98395529,0.99998735,0.99507044,0.086114153,0.09287097,0.19217501,0.018445511,0.03092174,0.095746005,0.99766156,0.99422156,0.69000631,0.94350097,0.93035689,0.89636096,0.95339813,0.73366011,0.99326523,0.93238125,0.96011476,0.79480276,0.9983643,0.59318397,0.24318014,0.97544036,0.85337848,0.57345875,0.91530039,0.97767141,0.98112923,0.98395529,0.99998735,0.99507044,0.93238125,0.96011476,0.79480276,0.9983643,0.59318397,0.24318014,0.99766156,0.99422156,0.69000631,0.94350097,0.97767141,0.98112923,0.98395529,0.99998735,0.99507044,0.93238125,0.96011476,0.79480276,0.9983643,0.59318397,0.24318014
-447.39291,0.99878611,0.042777444,7,127,0,460.27754,0.031062079,0.0087933011,0.098207028,0.01712065,0.55625526,0.033517303,0.015131689,0.23991269,2.9670795,1.9009516,-1.4663198,0.94296595,1.9890456,1.3026496,1.4820495,1.262025,1.4994309,-2.5644303,-3.4168218,-1.5383059,-2.7782172,-2.3725983,-4.7298069,4.5617902,2.1337632,2.101862,3.6782553,1.375712,1.959729,1.3118447,0.36279915,4.4490992,2.8460603,5.002804,2.6688443,8.4149951,3.5407819,5.6370172,-3.4717675,-4.7337651,-2.3206775,-4.0674699,-0.58652799,-3.3956935,-4.1909642,-1.4274802,0.95106453,0.8699992,0.18750263,0.71969838,0.87964213,0.78628056,0.81488195,0.7793745,0.81748958,0.071463006,0.031773857,0.17678168,0.058512691,0.08528622,0.0087509213,0.99946294,0.9826168,0.65374508,0.99025513,0.87964213,0.78628056,0.81488195,0.7793745,0.81748958,0.071463006,0.031773857,0.17678168,0.058512691,0.08528622,0.0087509213,0.95106453,0.8699992,0.18750263,0.71969838,0.96658478,0.96311538,0.94234499,0.83545937,0.99739712,0.071463006,0.031773857,0.17678168,0.058512691,0.08528622,0.0087509213,0.95106453,0.8699992,0.18750263,0.71969838,0.87964213,0.78628056,0.81488195,0.7793745,0.81748958,0.56994579,0.83005007,0.75593824,0.99644832,0.76281652,0.71242897,0.99946294,0.9826168,0.65374508,0.99025513,0.96658478,0.96311538,0.94234499,0.83545937,0.99739712,0.071463006,0.031773857,0.17678168,0.058512691,0.08528622,0.0087509213,0.99946294,0.9826168,0.65374508,0.99025513,0.87964213,0.78628056,0.81488195,0.7793745,0.81748958,0.56994579,0.83005007,0.75593824,0.99644832,0.76281652,0.71242897,0.95106453,0.8699992,0.18750263,0.71969838,0.96658478,0.96311538,0.94234499,0.83545937,0.99739712,0.56994579,0.83005007,0.75593824,0.99644832,0.76281652,0.71242897,0.99946294,0.9826168,0.65374508,0.99025513,0.96658478,0.96311538,0.94234499,0.83545937,0.99739712,0.56994579,0.83005007,0.75593824,0.99644832,0.76281652,0.71242897
-452.8674,0.98858101,0.042777444,7,127,0,474.07234,0.001995447,0.032462952,0.15654581,0.0026054831,0.45862678,0.0028242604,0.02647439,0.31846487,3.4934105,0.45460145,0.36360432,1.3966259,2.2492108,-3.4246254,2.4029382,0.13237021,-0.90544829,-2.6474247,-3.479015,-1.3930004,-4.2137276,-3.9376135,-2.7012573,7.1942898,4.3324495,0.51161199,2.4051684,1.0272913,6.4289858,0.61116589,2.0248806,8.3677839,2.8162651,5.1959794,2.3297606,7.9720645,7.7325995,1.720788,-6.2168872,-3.4276558,-1.8544066,-5.9501372,-0.77951851,-5.8695087,-3.6315774,-1.1442431,0.97049969,0.61173271,0.58991266,0.80164793,0.90458244,0.031534662,0.91705108,0.53304432,0.28793216,0.066147914,0.029915251,0.19892919,0.014575541,0.019121908,0.062899206,0.99997718,0.99173192,0.70582994,0.9781571,0.90458244,0.031534662,0.91705108,0.53304432,0.28793216,0.066147914,0.029915251,0.19892919,0.014575541,0.019121908,0.062899206,0.97049969,0.61173271,0.58991266,0.80164793,0.96361384,0.95277073,0.95320725,0.89634439,0.99942602,0.066147914,0.029915251,0.19892919,0.014575541,0.019121908,0.062899206,0.97049969,0.61173271,0.58991266,0.80164793,0.90458244,0.031534662,0.91705108,0.53304432,0.28793216,0.54211011,0.84773742,0.71844476,0.97720904,0.97801116,0.27279867,0.99997718,0.99173192,0.70582994,0.9781571,0.96361384,0.95277073,0.95320725,0.89634439,0.99942602,0.066147914,0.029915251,0.19892919,0.014575541,0.019121908,0.062899206,0.99997718,0.99173192,0.70582994,0.9781571,0.90458244,0.031534662,0.91705108,0.53304432,0.28793216,0.54211011,0.84773742,0.71844476,0.97720904,0.97801116,0.27279867,0.97049969,0.61173271,0.58991266,0.80164793,0.96361384,0.95277073,0.95320725,0.89634439,0.99942602,0.54211011,0.84773742,0.71844476,0.97720904,0.97801116,0.27279867,0.99997718,0.99173192,0.70582994,0.9781571,0.96361384,0.95277073,0.95320725,0.89634439,0.99942602,0.54211011,0.84773742,0.71844476,0.97720904,0.97801116,0.27279867
-452.19629,0.99921479,0.042777444,7,127,0,478.60562,0.021652422,0.012477905,0.031698948,0.030761705,0.47211226,0.037682575,0.017862381,0.3757518,5.270681,-1.1428331,-1.471394,0.97397512,2.4100494,0.82883168,2.0003352,0.79129065,4.3012168,-2.3219057,-2.4573409,-1.8514894,-3.4826761,-0.98987914,-2.2497984,4.3574617,4.5845353,2.5452851,2.5504586,1.1129274,2.1252827,0.86990664,1.4433206,0.60384166,3.4471807,4.5135042,2.5023769,22.869227,0.28520604,0.78224329,-3.832638,-4.3837958,-3.4514718,-3.4814847,-0.75053848,-3.2785575,-4.0250584,-0.97882645,0.99488618,0.24180057,0.18673082,0.72591111,0.91759041,0.69610784,0.88083226,0.68810839,0.98662914,0.089324919,0.078903376,0.13569812,0.029809187,0.27093595,0.095366852,0.99993416,0.96898272,0.74533618,0.97137504,0.91759041,0.69610784,0.88083226,0.68810839,0.98662914,0.089324919,0.078903376,0.13569812,0.029809187,0.27093595,0.095366852,0.99488618,0.24180057,0.18673082,0.72591111,0.9713345,0.95045759,0.94635562,0.90331484,0.99264548,0.089324919,0.078903376,0.13569812,0.029809187,0.27093595,0.095366852,0.99488618,0.24180057,0.18673082,0.72591111,0.91759041,0.69610784,0.88083226,0.68810839,0.98662914,0.75496587,0.8865689,0.65721044,1,0.33077696,0.1873145,0.99993416,0.96898272,0.74533618,0.97137504,0.9713345,0.95045759,0.94635562,0.90331484,0.99264548,0.089324919,0.078903376,0.13569812,0.029809187,0.27093595,0.095366852,0.99993416,0.96898272,0.74533618,0.97137504,0.91759041,0.69610784,0.88083226,0.68810839,0.98662914,0.75496587,0.8865689,0.65721044,1,0.33077696,0.1873145,0.99488618,0.24180057,0.18673082,0.72591111,0.9713345,0.95045759,0.94635562,0.90331484,0.99264548,0.75496587,0.8865689,0.65721044,1,0.33077696,0.1873145,0.99993416,0.96898272,0.74533618,0.97137504,0.9713345,0.95045759,0.94635562,0.90331484,0.99264548,0.75496587,0.8865689,0.65721044,1,0.33077696,0.1873145
-451.15072,0.97310381,0.042777444,7,127,0,467.95294,0.044927269,0.08764896,0.0097337728,0.0027362162,0.37939424,0.30049944,0.04920161,0.12585849,0.85857312,1.3226034,-0.23419849,0.93295653,2.2290588,3.0064984,2.0073362,0.8126158,2.7617848,-2.7325603,-2.7616133,-1.5338047,-3.7837832,-1.4054858,-2.9245035,1.8883951,2.1002027,0.99930356,2.7341774,1.5208436,1.1619769,9.6834788,7.9274772,1.151653,3.787481,4.924248,2.6623981,10.340372,0.059268571,1.9051591,-3.1027103,-2.4344155,-4.6321537,-5.9011793,-0.96917941,-1.2023094,-3.0118289,-2.0725971,0.70236245,0.78961452,0.44171653,0.71767472,0.90282882,0.95286684,0.88156519,0.69266663,0.94057547,0.06107917,0.059434118,0.1774377,0.022231054,0.19694704,0.050955476,0.9397419,0.96840973,0.68246107,0.97508693,0.90282882,0.95286684,0.88156519,0.69266663,0.94057547,0.06107917,0.059434118,0.1774377,0.022231054,0.19694704,0.050955476,0.70236245,0.78961452,0.44171653,0.71767472,0.97702044,0.98476001,0.99999163,0.99983999,0.98041933,0.06107917,0.059434118,0.1774377,0.022231054,0.19694704,0.050955476,0.70236245,0.78961452,0.44171653,0.71767472,0.90282882,0.95286684,0.88156519,0.69266663,0.94057547,0.74171869,0.89684356,0.75557923,0.99858129,0.20648949,0.26515513,0.9397419,0.96840973,0.68246107,0.97508693,0.97702044,0.98476001,0.99999163,0.99983999,0.98041933,0.06107917,0.059434118,0.1774377,0.022231054,0.19694704,0.050955476,0.9397419,0.96840973,0.68246107,0.97508693,0.90282882,0.95286684,0.88156519,0.69266663,0.94057547,0.74171869,0.89684356,0.75557923,0.99858129,0.20648949,0.26515513,0.70236245,0.78961452,0.44171653,0.71767472,0.97702044,0.98476001,0.99999163,0.99983999,0.98041933,0.74171869,0.89684356,0.75557923,0.99858129,0.20648949,0.26515513,0.9397419,0.96840973,0.68246107,0.97508693,0.97702044,0.98476001,0.99999163,0.99983999,0.98041933,0.74171869,0.89684356,0.75557923,0.99858129,0.20648949,0.26515513
-450.76725,0.99165676,0.042777444,7,127,0,468.71009,0.10513141,0.064653523,0.040914291,0.15211057,0.33791585,0.140462,0.11802217,0.040790183,3.0073105,2.0371999,-0.93375497,2.6616635,2.0729783,1.4676228,3.5086218,1.3170461,2.764997,-2.0414057,-1.88118,-1.6432333,-2.8125216,-7.3392972,-2.3764739,0.11765656,3.5131977,2.2116694,0.76065445,0.77993092,3.309329,0.85107014,1.0820382,3.6342878,3.3044227,4.7456592,2.5760328,9.7122907,7.961924,1.3347213,-2.2525442,-2.7387127,-3.1962759,-1.8831476,-1.0849584,-1.9628183,-2.1368828,-3.1993139,0.9529033,0.88464783,0.28216353,0.93472624,0.88824893,0.81269579,0.97093209,0.78868983,0.94075476,0.11492367,0.13225339,0.16202559,0.056651269,0.00064908528,0.084984364,0.95791094,0.99612913,0.78209455,0.96839479,0.88824893,0.81269579,0.97093209,0.78868983,0.94075476,0.11492367,0.13225339,0.16202559,0.056651269,0.00064908528,0.084984364,0.9529033,0.88464783,0.28216353,0.93472624,0.94546887,0.9916487,0.987379,0.91675745,0.99834001,0.11492367,0.13225339,0.16202559,0.056651269,0.00064908528,0.084984364,0.9529033,0.88464783,0.28216353,0.93472624,0.88824893,0.81269579,0.97093209,0.78868983,0.94075476,0.77954502,0.94606232,0.71764291,0.998993,0.65081575,0.26081199,0.95791094,0.99612913,0.78209455,0.96839479,0.94546887,0.9916487,0.987379,0.91675745,0.99834001,0.11492367,0.13225339,0.16202559,0.056651269,0.00064908528,0.084984364,0.95791094,0.99612913,0.78209455,0.96839479,0.88824893,0.81269579,0.97093209,0.78868983,0.94075476,0.77954502,0.94606232,0.71764291,0.998993,0.65081575,0.26081199,0.9529033,0.88464783,0.28216353,0.93472624,0.94546887,0.9916487,0.987379,0.91675745,0.99834001,0.77954502,0.94606232,0.71764291,0.998993,0.65081575,0.26081199,0.95791094,0.99612913,0.78209455,0.96839479,0.94546887,0.9916487,0.987379,0.91675745,0.99834001,0.77954502,0.94606232,0.71764291,0.998993,0.65081575,0.26081199
-447.56448,0.99995657,0.042777444,7,127,0,463.91348,0.079354564,0.40082968,0.028444618,0.027395436,0.11160036,0.13221203,0.088943698,0.13121961,3.5930646,1.0663431,-1.2832555,1.6929128,3.1088084,3.1393649,2.4208738,1.5452236,3.798969,-2.4536934,-3.4072955,-1.6553314,-4.4912235,-1.6335759,-3.5974163,12.038284,2.1060101,2.1676782,2.1973578,0.56266673,0.41439099,0.48673556,0.71091705,0.60365856,3.7376512,6.0215704,2.314663,10.923172,4.0435483,3.235144,-2.5338293,-0.91421867,-3.5597963,-3.5973788,-2.192831,-2.0233483,-2.4197517,-2.030883,0.97322286,0.74390085,0.21699658,0.84460684,0.95725463,0.95848762,0.91840525,0.8242228,0.97809665,0.079168877,0.032068239,0.1603897,0.011082721,0.16334109,0.026663968,0.99999984,0.95978052,0.70773788,0.9799696,0.95725463,0.95848762,0.91840525,0.8242228,0.97809665,0.079168877,0.032068239,0.1603897,0.011082721,0.16334109,0.026663968,0.97322286,0.74390085,0.21699658,0.84460684,0.97519217,0.97217919,0.94822132,0.9051789,0.98790301,0.079168877,0.032068239,0.1603897,0.011082721,0.16334109,0.026663968,0.97322286,0.74390085,0.21699658,0.84460684,0.95725463,0.95848762,0.91840525,0.8242228,0.97809665,0.78312274,0.93177466,0.65911022,0.99839327,0.9175846,0.41040963,0.99999984,0.95978052,0.70773788,0.9799696,0.97519217,0.97217919,0.94822132,0.9051789,0.98790301,0.079168877,0.032068239,0.1603897,0.011082721,0.16334109,0.026663968,0.99999984,0.95978052,0.70773788,0.9799696,0.95725463,0.95848762,0.91840525,0.8242228,0.97809665,0.78312274,0.93177466,0.65911022,0.99839327,0.9175846,0.41040963,0.97322286,0.74390085,0.21699658,0.84460684,0.97519217,0.97217919,0.94822132,0.9051789,0.98790301,0.78312274,0.93177466,0.65911022,0.99839327,0.9175846,0.41040963,0.99999984,0.95978052,0.70773788,0.9799696,0.97519217,0.97217919,0.94822132,0.9051789,0.98790301,0.78312274,0.93177466,0.65911022,0.99839327,0.9175846,0.41040963
-448.7414,0.99991609,0.042777444,7,127,0,463.1683,0.12916072,0.12747236,0.22614674,0.15762411,0.031773944,0.27078631,0.018384169,0.038651648,2.1865323,2.3578659,0.36928176,2.3309002,2.3959529,2.0754203,3.6303508,1.1874249,2.7932735,-2.318424,-2.9373816,-1.7309779,-4.4813029,-4.5417319,-3.1484824,1.6255621,2.8152578,2.2347122,4.2139936,0.89866122,4.0823459,0.71929986,2.9913694,4.8319597,2.6533983,6.2957573,3.0115157,7.5777115,4.7726142,1.579636,-2.0466977,-2.0598557,-1.4865712,-1.8475421,-3.4491087,-1.3064253,-3.9962654,-3.2531659,0.89903357,0.91355743,0.59128541,0.91140405,0.91651817,0.88849111,0.97417759,0.7662802,0.94231125,0.089608543,0.050336293,0.15046254,0.011191978,0.010542607,0.041151118,0.97837609,0.99436509,0.93111818,0.99856463,0.91651817,0.88849111,0.97417759,0.7662802,0.94231125,0.089608543,0.050336293,0.15046254,0.011191978,0.010542607,0.041151118,0.89903357,0.91355743,0.59128541,0.91140405,0.96424358,0.9978875,0.98725326,0.98491411,0.99951226,0.089608543,0.050336293,0.15046254,0.011191978,0.010542607,0.041151118,0.89903357,0.91355743,0.59128541,0.91140405,0.91651817,0.88849111,0.97417759,0.7662802,0.94231125,0.58296921,0.96637804,0.78254131,0.95674436,0.55746555,0.17238091,0.97837609,0.99436509,0.93111818,0.99856463,0.96424358,0.9978875,0.98725326,0.98491411,0.99951226,0.089608543,0.050336293,0.15046254,0.011191978,0.010542607,0.041151118,0.97837609,0.99436509,0.93111818,0.99856463,0.91651817,0.88849111,0.97417759,0.7662802,0.94231125,0.58296921,0.96637804,0.78254131,0.95674436,0.55746555,0.17238091,0.89903357,0.91355743,0.59128541,0.91140405,0.96424358,0.9978875,0.98725326,0.98491411,0.99951226,0.58296921,0.96637804,0.78254131,0.95674436,0.55746555,0.17238091,0.97837609,0.99436509,0.93111818,0.99856463,0.96424358,0.9978875,0.98725326,0.98491411,0.99951226,0.58296921,0.96637804,0.78254131,0.95674436,0.55746555,0.17238091
-448.32279,0.99304713,0.042777444,7,127,0,465.66972,0.014948722,0.0098398214,0.099268244,0.0029157903,0.51605356,0.12812711,0.13310942,0.095737337,2.7513562,1.927813,-0.56018188,2.3936906,1.8899742,2.2965449,1.5439444,1.5806882,3.143116,-3.1276584,-2.3804623,-1.6521908,-5.2998604,-2.643586,-5.3883864,1.3959028,2.5594895,2.6567072,0.72204608,0.96648002,0.53316554,5.6582907,0.54638423,0.2012931,4.6074514,4.2120802,2.161819,8.332763,4.3347746,5.2499825,-4.2031294,-4.6213177,-2.3099296,-5.8376144,-0.66154473,-2.0547325,-2.0165838,-2.3461469,0.9399899,0.87300715,0.36350538,0.91634492,0.86875259,0.90859048,0.82403739,0.82930196,0.95863661,0.04198068,0.084674727,0.16081308,0.0049674914,0.066385436,0.0045485567,0.98443831,0.98887422,0.890565,0.95753722,0.86875259,0.90859048,0.82403739,0.82930196,0.95863661,0.04198068,0.084674727,0.16081308,0.0049674914,0.066385436,0.0045485567,0.9399899,0.87300715,0.36350538,0.91634492,0.94565135,0.94426036,0.99925564,0.89350676,0.96592128,0.04198068,0.084674727,0.16081308,0.0049674914,0.066385436,0.0045485567,0.9399899,0.87300715,0.36350538,0.91634492,0.86875259,0.90859048,0.82403739,0.82930196,0.95863661,0.81454131,0.86195435,0.62471933,0.95403861,0.84438041,0.46545415,0.98443831,0.98887422,0.890565,0.95753722,0.94565135,0.94426036,0.99925564,0.89350676,0.96592128,0.04198068,0.084674727,0.16081308,0.0049674914,0.066385436,0.0045485567,0.98443831,0.98887422,0.890565,0.95753722,0.86875259,0.90859048,0.82403739,0.82930196,0.95863661,0.81454131,0.86195435,0.62471933,0.95403861,0.84438041,0.46545415,0.9399899,0.87300715,0.36350538,0.91634492,0.94565135,0.94426036,0.99925564,0.89350676,0.96592128,0.81454131,0.86195435,0.62471933,0.95403861,0.84438041,0.46545415,0.98443831,0.98887422,0.890565,0.95753722,0.94565135,0.94426036,0.99925564,0.89350676,0.96592128,0.81454131,0.86195435,0.62471933,0.95403861,0.84438041,0.46545415
-446.56687,0.98260929,0.042777444,7,127,0,464.04157,0.18655329,0.32687625,0.054755765,0.041049961,0.15714069,0.14013435,0.043968041,0.049521661,2.9697599,3.0094572,0.63355323,1.5058234,2.6366306,2.246033,2.7958549,1.0886558,3.4280863,-1.7864794,-2.7091702,-2.0493423,-2.1232717,-2.3090083,-3.0585238,2.4152681,0.38233951,0.55494862,4.6337905,0.44578687,2.6665934,1.5280062,1.3546557,4.94708,3.2279533,6.3344284,2.7531486,15.417316,4.0770707,3.5793681,-1.6790384,-1.1181736,-2.9048726,-3.1929654,-1.8506138,-1.9651537,-3.1242922,-3.0053451,0.95118913,0.95299955,0.65329471,0.8184414,0.93318218,0.9043078,0.94245142,0.74812852,0.96857086,0.1435049,0.062434405,0.11411886,0.10685543,0.090379644,0.044850901,0.99543621,0.96744718,0.76647301,0.99784888,0.93318218,0.9043078,0.94245142,0.74812852,0.96857086,0.1435049,0.062434405,0.11411886,0.10685543,0.090379644,0.044850901,0.95118913,0.95299955,0.65329471,0.8184414,0.95616163,0.99270052,0.9869246,0.92007096,0.99976953,0.1435049,0.062434405,0.11411886,0.10685543,0.090379644,0.044850901,0.95118913,0.95299955,0.65329471,0.8184414,0.93318218,0.9043078,0.94245142,0.74812852,0.96857086,0.80868278,0.97404917,0.66903114,0.99999832,0.85421655,0.62734516,0.99543621,0.96744718,0.76647301,0.99784888,0.95616163,0.99270052,0.9869246,0.92007096,0.99976953,0.1435049,0.062434405,0.11411886,0.10685543,0.090379644,0.044850901,0.99543621,0.96744718,0.76647301,0.99784888,0.93318218,0.9043078,0.94245142,0.74812852,0.96857086,0.80868278,0.97404917,0.66903114,0.99999832,0.85421655,0.62734516,0.95118913,0.95299955,0.65329471,0.8184414,0.95616163,0.99270052,0.9869246,0.92007096,0.99976953,0.80868278,0.97404917,0.66903114,0.99999832,0.85421655,0.62734516,0.99543621,0.96744718,0.76647301,0.99784888,0.95616163,0.99270052,0.9869246,0.92007096,0.99976953,0.80868278,0.97404917,0.66903114,0.99999832,0.85421655,0.62734516
